date,avg_max_temp,avg_min_temp,avg_mean_temp
2024-10-04,20.043181818181818,9.714204545454546,14.883522727272727
2024-10-05,18.083522727272726,8.17840909090909,13.104545454545455
2024-10-06,20.326704545454547,9.502272727272727,14.944318181818181
2024-10-07,18.25625,8.151136363636363,13.207954545454545
2024-10-08,15.939204545454546,6.894886363636363,11.409090909090908
2024-10-09,13.607386363636364,6.0806818181818185,9.81875
2024-10-10,13.526136363636363,5.028409090909091,9.260227272727272
2024-10-11,17.506818181818183,5.567045454545455,11.529545454545454
2024-10-12,15.483221476510067,5.457046979865772,10.4751677852349
2024-10-13,14.360227272727272,6.911931818181818,10.65625
2024-10-14,12.467613636363636,6.1045454545454545,9.264204545454545
2024-10-15,12.098295454545454,5.330113636363636,8.726704545454545
2024-10-16,12.286931818181818,4.8017045454545455,8.553977272727273
2024-10-17,12.911931818181818,2.9414772727272727,7.9193181818181815
2024-10-18,14.750617283950618,4.353703703703704,9.561728395061728
2024-10-19,17.61875,6.260227272727272,11.939204545454546
2024-10-20,18.782386363636363,7.929545454545455,13.348863636363637
2024-10-21,18.551136363636363,9.636931818181818,14.103977272727272
2024-10-22,19.311409395973154,8.529530201342283,13.930872483221474
2024-10-23,18.83409090909091,7.230113636363637,13.045454545454545
2024-10-24,11.59375,4.2607954545454545,7.93125
2024-10-25,11.257386363636364,2.901136363636364,7.067045454545455
2024-10-26,12.354545454545455,3.692613636363636,8.061363636363636
2024-10-27,11.353977272727272,2.3380681818181817,6.855113636363637
2024-10-28,8.646022727272728,2.4142045454545453,5.55
2024-10-29,12.71625,4.423125,8.584375
2024-10-30,17.241477272727273,8.250568181818181,12.733522727272728
2024-10-31,17.514204545454547,11.213636363636363,14.361931818181818
2024-11-01,13.528395061728395,3.1320987654320986,8.322222222222223
2024-11-02,6.413636363636364,0.7465909090909091,3.596590909090909
2024-11-03,8.547727272727272,0.4653409090909091,4.48125
2024-11-04,11.674431818181818,4.756818181818182,8.21875
2024-11-05,15.572727272727272,7.848863636363636,11.701136363636364
2024-11-06,18.06875,7.8619318181818185,12.993181818181819
2024-11-07,13.166477272727272,7.217045454545454,10.188068181818181
2024-11-08,13.60909090909091,5.059659090909091,9.32159090909091
2024-11-09,9.078977272727272,2.8170454545454544,5.931818181818182
2024-11-10,9.915909090909091,3.802840909090909,6.892045454545454
2024-11-11,11.775568181818182,4.519886363636363,8.142045454545455
2024-11-12,8.014772727272728,1.0568181818181819,4.572727272727272
2024-11-13,6.957386363636363,0.04772727272727273,3.497159090909091
2024-11-14,7.0227272727272725,1.7528409090909092,4.416477272727272
2024-11-15,7.880113636363636,1.9744318181818181,4.9267045454545455
2024-11-16,9.77215909090909,2.0357954545454544,5.917613636363637
2024-11-17,9.378977272727273,1.834659090909091,5.599431818181818
2024-11-18,NA,NA,NA
2024-11-19,NA,NA,NA
2024-11-20,NA,NA,NA
2024-11-21,NA,NA,NA
2024-11-22,NA,NA,NA
2024-11-23,NA,NA,NA
2024-11-24,NA,NA,NA
2024-11-25,NA,NA,NA
2024-11-26,NA,NA,NA
2024-11-27,NA,NA,NA
2024-11-28,NA,NA,NA
2024-11-29,NA,NA,NA
2024-11-30,NA,NA,NA
2024-12-01,NA,NA,NA
2024-12-02,NA,NA,NA
2024-12-03,NA,NA,NA
2024-12-04,NA,NA,NA
2024-12-05,NA,NA,NA
2024-12-06,NA,NA,NA
2024-12-07,NA,NA,NA
2024-12-08,NA,NA,NA
2024-12-09,NA,NA,NA
2024-12-10,NA,NA,NA
2024-12-11,NA,NA,NA
2024-12-12,NA,NA,NA
2024-12-13,NA,NA,NA
2024-12-14,NA,NA,NA
2024-12-15,NA,NA,NA
2024-12-16,NA,NA,NA
2024-12-17,NA,NA,NA
2024-12-18,NA,NA,NA
2024-12-19,NA,NA,NA
2024-12-20,NA,NA,NA
2024-12-21,NA,NA,NA
2024-12-22,NA,NA,NA
2024-12-23,NA,NA,NA
2024-12-24,NA,NA,NA
2024-12-25,NA,NA,NA
2024-12-26,NA,NA,NA
2024-12-27,NA,NA,NA
2024-12-28,NA,NA,NA
2024-12-29,NA,NA,NA
2024-12-30,NA,NA,NA
2024-12-31,NA,NA,NA
